"unique_id";"nom_unique";"camp_latitude";"camp_longitude";"type_camp";"iso3";"prison";"degurba";"clc_majoritaire_13_mixte";"eloignementschengen";"clc_majoritaire_2";"clc_majoritaire_3";"clc_majoritaire_23_mixte";"infrastructure_norm";"infrastructure_avant_conversion";"infrastructure_solidite";"infrastructure_confort";"pays_population";"pays_surfacekm2";"ville_proche_population";"distance_ville_proche";"mairie_distance";"atm_distance";"hopital_distance";"pharmacie_distance";"arret_bus_distance_km";"gare_distance_km";"medecin_clinique_hors_camp_distance_km";"dentiste_hors_camp_distance_km";"ecole_hors_camp_distance_km";"poste_hors_camp_distance_km";"distance_13_mines_decharges_chantiers";"distance_124_aeroport";"distance_123_zones_portuaires";"distance_122_reseaux_routiers";"distance_24_zones_agricoles_heterogenes";"distance_41_zones_humides_interieures";"distance_121_zi_zac";"distanceschengenkm";"eurostat_pop_2019";"camps_commune_surfacekm2";"capacite";"ecart_densites"
"1449";"Saint-Jeoire - CADA";46.1374586372766;6.45436554675951;"ouvert";"FRA";"non";"banlieue";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;86283;25.766;0.461;7.719;4.488;0.474;0.293;4.503;11.575;0.545;0.495;0.416;1.907;27.861;29.4;9.481;0.199;1.517;7.043;25.374;3282;22.73771563;120;0.135681485261003
"1256";"QUIMPERLE - CADA";47.87364;-3.550791;"ouvert";"FRA";"non";"banlieue";"Tissu urbain continu";"proche_interne";"11";"111";"111";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;224862;29.517;0.16;0.404;0.634;0.206;0.171;0.722;0.206;0.219;0.211;0.237;8.891;13.885;20.24;18.409;1.098;2.09;0.658;15.738;12057;30.65344865;109;0.571049658444981
"1358";"PONTIVY-CEDEX - CADA";48.06901;-2.963193;"ouvert";"FRA";"non";"banlieue";"Tissu urbain continu";"loin_interne";"11";"111";"111";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;224862;66.348;0.861;0.138;5.969;0.455;0.329;1.19;6.195;26.982;0.3;0.382;18.388;41.97;46.246;20.421;0.456;34.319;0.977;56.082;14606;25.10420383;351;0.7410745830632
"203";"Mayotte - Pamandzi";-12.79927;45.28545;"fermé";"FRA";"(manquant)";"rural";"Territoires agricoles";"proche_interne";"22";"222";"22";"(manquant)";"pas de conversion";"(manquant)";"(manquant)";67248926;636759;71437;10.246;1.194;0.467;0.899;0.944;5.1393;3.646;0.593;2.129;0.124;1.051;12.278;0.275;2.114;11.4657046370968;0.711;21.1903218970737;6.779;0.095;11442;4.36769156;244.185385656292;1.39453972109925
"128";"Paris Vincennes";48.81914;2.45408;"fermé";"FRA";"non";"ville";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"(manquant)";"pas de conversion";"(manquant)";"(manquant)";67248926;636759;12882627;7.976;0.905;2.018;2.208;0.879;0.374;1.072;1.23;1.263;0.174;0.389;15.449;9.56;8.382;1.503;4.868;26.173;1.514;241.251;2187526;105.30344728;235;1.69240023671291
"1459";"Le Havre - CADA";49.515631;0.098732;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;325483;12.958;0.306;3.26;1.388;0.463;0.231;2.84;2.308;3.527;0.2;0.272;7.016;1.638;2.572;3.15;3.568;4.976;0.69;1.275;170147;53.2118253;159;1.48110587872965
"1456";"LE-HAVRE - CADA - 6";49.497948;0.160078;"ouvert";"FRA";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"proche_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;325483;5.497;0.773;2.885;1.227;0.781;0.106;0.327;0.699;2.296;0.341;0.367;2.81;5.952;0.782;0.335;5.936;2.676;0;3.025;170147;53.2118253;80;1.48110587872965
"1455";"LE-HAVRE - CADA - 5";49.480342;0.154025;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;325483;5.981;3.855;2.347;2.135;2.015;0.227;3.418;2.228;4.113;1.055;1.104;1.419;7.043;0.009;1.826;7.8495;4.675;0.618;0.039;170147;53.2118253;135;1.48110587872965
"1488";"HYERES - CADA";43.121523;6.1396;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;509957;19.809;1.06;1.148;1.9;0.037;0.049;2.574;1.22;7.799;0.197;0.607;12.649;1.704;3.717;14.052;0.627;44.215;2.021;5.02;55588;133.37672619;90;0.596190734849994
"1526";"La Courneuve - CADA";48.93249;2.404555;"ouvert";"FRA";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;12882627;14.707;1.908;2.037;1.709;1.007;0.094;1.404;1.709;2.336;0.413;1.424;6.507;1.612;7.451;1.176;3.083;32.795;0;222.428;43054;7.51045417;151;1.69240023671291
"1491";"FREJUS - CADA";43.432568;6.758896;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;121984;6.999;0.729;1.348;0.927;0.488;0.261;0.671;0.292;1.493;0.102;0.491;4.476;1.901;1.496;5.877;0.596;60.196;0.336;1.528;52672;104.87677899;60;0.677190207710744
"1490";"TOULON - CADA";43.1233786726214;5.94078795348311;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;509957;3.255;0.991;0.533;0.632;0.125;0.198;0.972;0.474;4.126;0.102;0.176;6.117;16.304;0.698;5.971;2.166;40.362;0.083;0.393;171953;44.12650457;148;1.56699996973051
"1510";"BELFORT - CADA";47.637941;6.874202;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;140165;4.359;1.237;1.475;1.407;0.202;0.734;2.334;0.551;1.262;0.191;0.17;1.925;9.274;53.933;1.576;0.327;17.724;0.057;26.92;47656;17.17192382;244;1.41958837315165
"1244";"VALENCE - CADA - 4";44.932332;4.891584;"ouvert";"FRA";"non";"ville";"Tissu urbain continu";"loin_interne";"11";"111";"111";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;251356;1.406;0.146;0.252;1.015;0.152;0.286;0.637;0.444;0.601;0.114;0.189;4.712;6.041;83.914;2.597;1.482;60.196;0.392;192.38;63714;36.75076407;228;1.21525823763985
"826";"Würzburg (regional office)";49.8076983542747;9.88606193424355;"doute";"DEU";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;507549;7.284;1.831;1.375;0.196;1.297;0.083;0.506;0.196;3.062;1.407;0.173;6.114;17.896;84.807;0.168;4.115;43.185;0;237.276;127934;87.73962903;244.185385656292;0.797713316106955
"782";"Augsburg (branch office in authorities center)";48.3903204838944;10.9346500471437;"doute";"DEU";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;684705;9.279;5.353;0.436;4.197;0.616;0.152;6.355;1.911;2.355;0.488;0.295;13.695;3.343;118.227;4.42;7.8495;32.053;0;142.422;296582;146.45591368;244.185385656292;0.940361008103112
"812";"Hamburg (branch office)";53.5458446107061;10.0277634442146;"doute";"DEU";"non";"ville";"Tissu urbain continu";"proche_interne";"11";"111";"111";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;3340343;0.224;3.935;0.707;2.195;1.226;0.132;0.503;0.249;1.898;0.316;0.348;0.819;8.361;1.76;1.368;7.8495;7.453;0.02;21.792;1847253;742.51702571;244.185385656292;1.02974309532999
"788";"Bremen (branch office in arrival centre)";53.1776614935829;8.59352486603256;"doute";"DEU";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;1277050;24.97;2.605;1.056;0.819;1.137;0.26;1.422;0.875;1.068;1.963;0.523;11.011;18.374;1.455;9.563;7.8495;4.298;0;35.012;567559;325.72653034;244.185385656292;0.875081012808053
"682";"Erding Deportation Detention Centre";48.30359;11.90438;"fermé";"DEU";"oui";"banlieue";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur / enfermement";"pas de conversion";"4";"(manquant)";83092962;357674;2927716;47.031;0.58;0.52;0.761;0.345;0.229;0.801;0.202;0.105;0.051;0.163;9.035;2.108;131.947;14.781;7.8495;8.194;0.869;98.182;36437;53.92433317;244.185385656292;0.463680960455391
"816";"München (branch office 1)";48.1310517594727;11.6232906167897;"doute";"DEU";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;2927716;9.236;2.086;0.27;1.374;0.208;0.172;0.843;0.655;0.56;0.471;0.375;6.456;11.528;157.153;0.215;7.8495;22.775;0;89.828;1484226;311.40974358;244.185385656292;1.31209096932155
"251";"Pforzheim";48.89495;8.7123;"fermé";"DEU";"oui";"ville";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur / enfermement";"pas de conversion";"4";"(manquant)";83092962;357674;325513;3.131;1.07;1.078;0.807;0.493;0.276;0.665;0.899;1.545;0.721;0.056;2.878;41.511;29.851;18.28;1.198;26.601;0;58.005;125957;98.27320999;80;0.741710297307017
"228";"Hannover - JVA Hannover-Langenhagen";52.4638;9.70083;"fermé";"DEU";"oui";"banlieue";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur / enfermement";"pas de conversion";"4";"(manquant)";83092962;357674;1314935;17.191;6.183;6.002;5.51;1.093;0.721;0.718;4.719;4.071;3.501;0.959;8.758;0.087;53.454;1.435;7.8495;3.894;0;199.59;54652;71.42797678;58;0.517660842038397
"810";"Freiburg (branch office)";47.9855422180299;7.78795943860158;"doute";"DEU";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"proche_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;661204;3.547;4.553;1.045;2.314;0.759;0.272;0.908;1.067;1.604;1.513;0.292;7.754;4.871;46.414;34.222;0.566;13.111;0;18.662;231195;153.8738611;244.185385656292;0.810736717097716
"687";"Hamburg Detention Centre";53.637695748684;9.98219209729898;"fermé";"DEU";"non";"ville";"Equipements sportifs et de loisirs";"proche_interne";"14";"142";"142";"(manquant)";"pas de conversion";"(manquant)";"(manquant)";83092962;357674;3340343;18.175;10.037;2.556;4.061;2.856;1.372;2.886;3.118;2.861;2.286;1.373;3.315;0.017;10.578;6.346;7.472;8.019;1.834;23.641;1847253;742.51702571;244.185385656292;1.02974309532999
"800";"Augsburg (branch office)";48.3860491328764;10.8654176377731;"doute";"DEU";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;684705;7.138;3.514;1.205;0.738;0.943;0.075;1.174;0.738;0.909;0.695;0.7;11.942;5.575;113.521;1.584;5.813;30.905;0;139.951;296582;146.45591368;244.185385656292;0.940361008103112
"690";"Hamburg Airport Deporation Detention Centre";53.6311;10.00533;"fermé";"DEU";"non";"ville";"Aéroports";"proche_interne";"12";"124";"124";"dur / transport";"pas de conversion";"4";"(manquant)";83092962;357674;3340343;16.405;10.737;0.086;3.552;0.281;0.195;0.327;0.62;0.151;1.244;0.092;3.171;0;10.168;7.007;7.8495;7.644;0.835;24.953;1847253;742.51702571;244.185385656292;1.02974309532999
"817";"Neumünster (regional office)";54.0742570186394;9.99533632733501;"doute";"DEU";"non";"ville";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;80196;1.778;0.963;1.447;0.853;0.964;0.315;1.638;1.199;1.031;0.343;0.78;5.211;2.99;27.858;1.071;3.212;5.877;0.79;50.318;80196;71.87999675;244.185385656292;0.681467789516442
"818";"Neustadt (branch office)";50.840050751826;9.10703509324848;"doute";"DEU";"non";"rural";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur / conversion";"base militaire";"4";"2";83092962;357674;247084;39.776;2.235;10.279;13.797;2.361;0.321;2.349;9.866;10.384;0.934;1.923;13.044;32.395;109.464;36.818;7.8495;12.951;0;314.75;9945;56.98533176;244.185385656292;-0.124235162408466
"792";"Hamburg (branch office in arrival centre)";53.6184231757098;10.1531928756501;"doute";"DEU";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;3340343;19.652;9.377;1.194;4.209;1.12;0.415;2.193;1.957;1.548;0.071;0.668;8.907;9.497;12.75;6.126;5.594;9.716;0;38.404;1847253;742.51702571;244.185385656292;1.02974309532999
"689";"Eichstätt Deportation Detention Centre";48.89275;11.17922;"fermé";"DEU";"oui";"banlieue";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur / enfermement";"pas de conversion";"4";"(manquant)";83092962;357674;495803;33.448;0.455;0.239;1.465;0.212;0.086;0.139;0.099;0.147;0.385;0.254;0.884;19.758;131.592;24.367;7.8495;27.191;0.652;186.87;13377;47.81515197;244.185385656292;0.0807163177905991
"813";"Jena / Hermsdorf (branch office)";50.8755680412326;11.8455122315848;"doute";"DEU";"non";"rural";"Réseaux routier et ferroviaire et espaces associés";"loin_interne";"12";"122";"122";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;193651;30.034;4.177;6.343;6.458;1.92;0.635;5.013;4.325;1.903;2.113;0.121;10.891;9.867;71.981;0;7.701;36.942;1.764;101.573;421;6.98266774;244.185385656292;-0.585816150285475
"790";"Gießen (arrival centre/regional office)";50.5924056805263;8.72927654951695;"semi-ouvert";"DEU";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;270688;1.984;5.557;1.925;3.669;0.544;0.264;4.046;0.273;2.64;0.631;1.776;13.329;18.806;72.049;3.474;2.362;24.744;0;266.186;89802;72.84138291;244.185385656292;0.724830957808904
"594";"Manching (branch office in AnkER facility)";48.70602;11.43194;"semi-ouvert";"DEU";"non";"banlieue";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;495803;9.247;5.287;2.809;5.858;1.072;0.689;2.205;3.281;3.329;2.323;0.707;5.763;5.385;148.914;2.465;4.948;7.811;0;176.085;12639;35.62945349;244.185385656292;0.183826684109053
"806";"Dortmund (Dublin-procedure)";51.5056381103722;7.4706157269812;"doute";"DEU";"non";"ville";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;5112050;39.217;1.121;0.768;1.173;0.224;0.042;0.417;0.622;0.093;0.33;0.435;4.335;8.35;16.786;1.099;4.797;10.913;0.185;108.536;588250;279.68679037;244.185385656292;0.956813111901848
"238";"Lebach - Landesaufnahmestelle (auch Funktion als Ausreisezentrum)";49.40543;6.89922;"semi-ouvert";"DEU";"non";"rural";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;796637;30.716;1.271;5.018;2.446;0.903;0.301;0.88;1.003;1.4;0.136;0.428;6.481;25.39;13.991;9.66;7.8495;23.059;0;33.762;19073;64.18559319;244.185385656292;0.106904580703867
"811";"Friedland (branch office)";51.4239188092494;9.91163317991049;"doute";"DEU";"non";"rural";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;458326;21.413;0.277;11.468;12.63;3.236;0.222;0.539;0.631;0.478;0.761;0.37;9.776;34.554;117.447;3.953;7.8495;17.335;8.935;310.342;13016;76.07574714;244.185385656292;-0.13284555518319
"686";"Munich Airport Deporation Detention Facility";48.34764;11.74892;"fermé";"DEU";"non";"banlieue";"Aéroports";"loin_interne";"12";"124";"124";"dur / transport";"pas de conversion";"4";"(manquant)";83092962;357674;2927716;39.503;4.9;1.04;6.961;4.202;1.23;1.811;3.241;3.845;3.653;1.376;3.701;0;142.323;2.788;7.683;9.574;1.703;116.081;11094;34.98989673;244.185385656292;0.135068631990677
"822";"Sigmaringen (branch office)";48.0944771883959;9.24678023947075;"semi-ouvert";"DEU";"non";"banlieue";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;281742;65.268;3.513;2.652;1.58;1.972;0.708;1.532;1.885;3.608;1.169;1.558;5.791;9.549;69.635;38.812;2.987;7.901;0;70.74;17125;92.54373308;244.185385656292;-0.0987933030166584
"242";"Ingelheim - Gewahrsamseinrichtung fur Ausreisepflichtige Ingelheim";49.98575;8.04507;"fermé";"DEU";"oui";"banlieue";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur / enfermement";"pas de conversion";"4";"(manquant)";83092962;357674;429995;21.958;2.381;2.208;2.653;1.931;0.241;1.914;2.173;2.104;2.141;1.577;15.577;6.99;15.313;9.014;0.091;32.772;0;156.579;35193;73.27846398;40;0.315403063325285
"796";"Schwerin (branch office in arrival centre)";53.5612115103458;11.4491492264626;"semi-ouvert";"DEU";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;307432;11.87;12.5437;6.195;6.119;5.948;0.909;6.576;6.119;9.622;5.3627;0.549;1.09;25.522;37.123;15.727;7.8495;11.389;0;64.914;95653;130.1034039;244.185385656292;0.500333067486992
"789";"Chemnitz (branch office in arrival centre)";50.8691498094288;12.9423009706285;"doute";"DEU";"non";"ville";"Espaces verts urbains";"loin_interne";"14";"141";"141";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;246334;8.281;6.168;3.515;3.347;1.878;1.625;1.733;1.867;2.657;2.449;0.778;11.422;14.855;57.174;0.693;4.101;29.298;0.497;59.932;246334;221.12458212;244.185385656292;0.680810464985256
"584";"Ellwangen (Allemagne) -au départ Erding mais il a fermé mi 2019";48.9505686234047;10.1295424378077;"ouvert";"DEU";"non";"banlieue";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;499070;98.162;1.708;1.539;0.95;1.382;0.846;1.302;1.832;2.587;1.029;1.417;8.369;21.093;59.119;28.383;7.8495;36.392;0;214.766;24549;127.74016876;244.185385656292;-0.082370548535638
"783";"Bad Fallingbostel (branch office in arrival centre)";52.8441745633755;9.70301103547862;"semi-ouvert";"DEU";"non";"rural";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;179011;56.914;4.094;10.067;4.463;3.949;0.642;3.45;3.872;9.256;2.454;2.812;5.684;31.826;58.857;5.877;4.921;7.541;0;129.997;2789;177.22303007;244.185385656292;-1.16914851222062
"229";"Braunschweig - Ausreisezentrum Braunschweig";52.3084824723465;10.5496330091099;"semi-ouvert";"DEU";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;1000311;11.581;4.39;3.481;4.374;2.932;0.242;5.062;2.461;2.551;0.66;1.025;1.476;0.759;77.93;5.393;7.8495;17.615;0;241.586;249406;192.26244025;244.185385656292;0.746935578104633
"683";"Hof Deportation Detention Centre";50.28855;11.91438;"fermé";"DEU";"oui";"banlieue";"Zones industrielles ou commerciales et installations publiques";"proche_interne";"12";"121";"121";"dur / enfermement";"pas de conversion";"4";"(manquant)";83092962;357674;225997;44.164;3.387;5.769;2.204;2.201;0.181;0.809;1.525;1.819;0.273;1.503;4.673;3.123;136.978;1.954;1.401;31.914;0;18.595;45825;58.21198617;244.185385656292;0.530013187285971
"823";"Speyer (branch office)";49.359806928647;8.42537031194141;"ouvert";"DEU";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"mixte dur - rubb hall / conversion";"base militaire";"2";"2";83092962;357674;1193118;25.224;3.803;5.498;6.614;2.048;0.216;4.516;2.061;2.031;1.41;1.342;2.443;5.798;8.375;8.749;2.561;11.964;0;72.071;50561;42.82153223;707.799999999999;0.706076582960803
"799";"Unna (branch office in arrival centre)";51.5515772737043;7.6363028673533;"semi-ouvert";"DEU";"non";"banlieue";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;5112050;56.713;2.904;4.124;5.031;2.731;0.149;1.952;2.845;4.214;2.341;1.938;6.489;2.809;17.137;5.3;2.684;19.105;1.777;117.712;58936;88.61488421;244.185385656292;0.456797113652199
"680";"Dresden Deportation Detention Centre";51.05842;13.70523;"fermé";"DEU";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;1343841;8.823;1.927;1.344;0.535;1.149;0.227;0.534;0.535;1.498;0.551;0.131;5.278;7.805;0.343;0.066;3.408;33.922;0;53.334;556780;328.01837589;244.185385656292;0.863708583841947
"825";"Trier (branch office 2 [integration])";49.7304021330677;6.61035190152566;"doute";"DEU";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"proche_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;258823;7.469;4.463;3.609;4.457;2.548;0.339;3.699;1.496;1.956;1.531;1.884;6.082;18.848;9.973;7.595;3.695;16.719;0;12.711;111528;115.63141653;244.185385656292;0.618231199383717
"809";"Frankfurt/Oder (branch office - Eisenhüttenstadt)";52.2921939867875;14.469520750986;"semi-ouvert";"DEU";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"proche_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;57751;6.368;10.524;10.521;1.527;8.51;0.249;2.525;8.777;11.268;5.3627;0.481;4.188;12.51;19.004;6.928;7.466;5.272;0;12.762;57751;147.74367041;244.185385656292;0.225973755857659
"814";"Karlsruhe (branch office/regional office)";49.0241708563561;8.45648747488736;"doute";"DEU";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";83092962;357674;757161;5.341;4.53;0.876;2.985;0.911;0.353;0.468;0.77;0.716;0.864;0.816;11.119;29.937;8.048;3.022;3.447;16.386;0;30.613;312060;174.09721797;244.185385656292;0.887369404048658
